"job_id","schema_version","name","K","L_add","L_rec","L_dom","L_prec","L_pdom","all_additive","n","L","pve","seed_base","reps_per_chunk","chunk","min_maf","hwe_thresh","min_n_rec","slide_min_obs","delta_prec","delta_pdom","output_file"
852,2,"recessive_dominant",5,0,4,1,0,0,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_add0_rec4_dom1_prec0_pdom0_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
853,2,"recessive_dominant",5,0,4,1,0,0,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_add0_rec4_dom1_prec0_pdom0_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
854,2,"recessive_dominant",5,0,4,1,0,0,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_add0_rec4_dom1_prec0_pdom0_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
855,2,"recessive_dominant",5,0,4,1,0,0,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_add0_rec4_dom1_prec0_pdom0_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
856,2,"recessive",5,0,5,0,0,0,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_add0_rec5_dom0_prec0_pdom0_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
857,2,"recessive",5,0,5,0,0,0,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_add0_rec5_dom0_prec0_pdom0_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
858,2,"recessive",5,0,5,0,0,0,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_add0_rec5_dom0_prec0_pdom0_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
859,2,"recessive",5,0,5,0,0,0,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_add0_rec5_dom0_prec0_pdom0_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
860,2,"recessive",5,0,5,0,0,0,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_add0_rec5_dom0_prec0_pdom0_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
861,2,"additive_partial_dominant",5,1,0,0,0,4,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_dominant_add1_rec0_dom0_prec0_pdom4_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
862,2,"additive_partial_dominant",5,1,0,0,0,4,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_dominant_add1_rec0_dom0_prec0_pdom4_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
863,2,"additive_partial_dominant",5,1,0,0,0,4,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_dominant_add1_rec0_dom0_prec0_pdom4_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
864,2,"additive_partial_dominant",5,1,0,0,0,4,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_dominant_add1_rec0_dom0_prec0_pdom4_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
865,2,"additive_partial_dominant",5,1,0,0,0,4,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_dominant_add1_rec0_dom0_prec0_pdom4_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
866,2,"additive_partial_recessive_partial_dominant",5,1,0,0,1,3,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_recessive_partial_dominant_add1_rec0_dom0_prec1_pdom3_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
867,2,"additive_partial_recessive_partial_dominant",5,1,0,0,1,3,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_recessive_partial_dominant_add1_rec0_dom0_prec1_pdom3_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
868,2,"additive_partial_recessive_partial_dominant",5,1,0,0,1,3,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_recessive_partial_dominant_add1_rec0_dom0_prec1_pdom3_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
869,2,"additive_partial_recessive_partial_dominant",5,1,0,0,1,3,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_recessive_partial_dominant_add1_rec0_dom0_prec1_pdom3_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
870,2,"additive_partial_recessive_partial_dominant",5,1,0,0,1,3,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_recessive_partial_dominant_add1_rec0_dom0_prec1_pdom3_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
871,2,"additive_partial_recessive_partial_dominant",5,1,0,0,2,2,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_recessive_partial_dominant_add1_rec0_dom0_prec2_pdom2_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
872,2,"additive_partial_recessive_partial_dominant",5,1,0,0,2,2,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_recessive_partial_dominant_add1_rec0_dom0_prec2_pdom2_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
873,2,"additive_partial_recessive_partial_dominant",5,1,0,0,2,2,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_recessive_partial_dominant_add1_rec0_dom0_prec2_pdom2_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
874,2,"additive_partial_recessive_partial_dominant",5,1,0,0,2,2,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_recessive_partial_dominant_add1_rec0_dom0_prec2_pdom2_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
875,2,"additive_partial_recessive_partial_dominant",5,1,0,0,2,2,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_recessive_partial_dominant_add1_rec0_dom0_prec2_pdom2_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
876,2,"additive_partial_recessive_partial_dominant",5,1,0,0,3,1,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_recessive_partial_dominant_add1_rec0_dom0_prec3_pdom1_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
877,2,"additive_partial_recessive_partial_dominant",5,1,0,0,3,1,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_recessive_partial_dominant_add1_rec0_dom0_prec3_pdom1_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
878,2,"additive_partial_recessive_partial_dominant",5,1,0,0,3,1,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_recessive_partial_dominant_add1_rec0_dom0_prec3_pdom1_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
879,2,"additive_partial_recessive_partial_dominant",5,1,0,0,3,1,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_recessive_partial_dominant_add1_rec0_dom0_prec3_pdom1_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
880,2,"additive_partial_recessive_partial_dominant",5,1,0,0,3,1,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_recessive_partial_dominant_add1_rec0_dom0_prec3_pdom1_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
881,2,"additive_partial_recessive",5,1,0,0,4,0,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_recessive_add1_rec0_dom0_prec4_pdom0_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
882,2,"additive_partial_recessive",5,1,0,0,4,0,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_recessive_add1_rec0_dom0_prec4_pdom0_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
883,2,"additive_partial_recessive",5,1,0,0,4,0,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_recessive_add1_rec0_dom0_prec4_pdom0_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
884,2,"additive_partial_recessive",5,1,0,0,4,0,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_recessive_add1_rec0_dom0_prec4_pdom0_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
885,2,"additive_partial_recessive",5,1,0,0,4,0,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_recessive_add1_rec0_dom0_prec4_pdom0_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
886,2,"additive_dominant_partial_dominant",5,1,0,1,0,3,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_partial_dominant_add1_rec0_dom1_prec0_pdom3_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
887,2,"additive_dominant_partial_dominant",5,1,0,1,0,3,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_partial_dominant_add1_rec0_dom1_prec0_pdom3_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
888,2,"additive_dominant_partial_dominant",5,1,0,1,0,3,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_partial_dominant_add1_rec0_dom1_prec0_pdom3_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
889,2,"additive_dominant_partial_dominant",5,1,0,1,0,3,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_partial_dominant_add1_rec0_dom1_prec0_pdom3_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
890,2,"additive_dominant_partial_dominant",5,1,0,1,0,3,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_partial_dominant_add1_rec0_dom1_prec0_pdom3_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
891,2,"additive_dominant_partial_recessive",5,1,0,1,3,0,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_partial_recessive_add1_rec0_dom1_prec3_pdom0_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
892,2,"additive_dominant_partial_recessive",5,1,0,1,3,0,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_partial_recessive_add1_rec0_dom1_prec3_pdom0_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
893,2,"additive_dominant_partial_recessive",5,1,0,1,3,0,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_partial_recessive_add1_rec0_dom1_prec3_pdom0_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
894,2,"additive_dominant_partial_recessive",5,1,0,1,3,0,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_partial_recessive_add1_rec0_dom1_prec3_pdom0_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
895,2,"additive_dominant_partial_recessive",5,1,0,1,3,0,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_partial_recessive_add1_rec0_dom1_prec3_pdom0_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
896,2,"additive_dominant_partial_dominant",5,1,0,2,0,2,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_partial_dominant_add1_rec0_dom2_prec0_pdom2_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
897,2,"additive_dominant_partial_dominant",5,1,0,2,0,2,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_partial_dominant_add1_rec0_dom2_prec0_pdom2_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
898,2,"additive_dominant_partial_dominant",5,1,0,2,0,2,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_partial_dominant_add1_rec0_dom2_prec0_pdom2_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
899,2,"additive_dominant_partial_dominant",5,1,0,2,0,2,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_partial_dominant_add1_rec0_dom2_prec0_pdom2_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
900,2,"additive_dominant_partial_dominant",5,1,0,2,0,2,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_partial_dominant_add1_rec0_dom2_prec0_pdom2_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
901,2,"additive_dominant_partial_recessive",5,1,0,2,2,0,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_partial_recessive_add1_rec0_dom2_prec2_pdom0_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
902,2,"additive_dominant_partial_recessive",5,1,0,2,2,0,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_partial_recessive_add1_rec0_dom2_prec2_pdom0_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
903,2,"additive_dominant_partial_recessive",5,1,0,2,2,0,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_partial_recessive_add1_rec0_dom2_prec2_pdom0_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
904,2,"additive_dominant_partial_recessive",5,1,0,2,2,0,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_partial_recessive_add1_rec0_dom2_prec2_pdom0_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
905,2,"additive_dominant_partial_recessive",5,1,0,2,2,0,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_partial_recessive_add1_rec0_dom2_prec2_pdom0_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
906,2,"additive_dominant_partial_dominant",5,1,0,3,0,1,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_partial_dominant_add1_rec0_dom3_prec0_pdom1_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
907,2,"additive_dominant_partial_dominant",5,1,0,3,0,1,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_partial_dominant_add1_rec0_dom3_prec0_pdom1_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
908,2,"additive_dominant_partial_dominant",5,1,0,3,0,1,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_partial_dominant_add1_rec0_dom3_prec0_pdom1_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
909,2,"additive_dominant_partial_dominant",5,1,0,3,0,1,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_partial_dominant_add1_rec0_dom3_prec0_pdom1_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
910,2,"additive_dominant_partial_dominant",5,1,0,3,0,1,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_partial_dominant_add1_rec0_dom3_prec0_pdom1_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
911,2,"additive_dominant_partial_recessive",5,1,0,3,1,0,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_partial_recessive_add1_rec0_dom3_prec1_pdom0_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
912,2,"additive_dominant_partial_recessive",5,1,0,3,1,0,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_partial_recessive_add1_rec0_dom3_prec1_pdom0_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
913,2,"additive_dominant_partial_recessive",5,1,0,3,1,0,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_partial_recessive_add1_rec0_dom3_prec1_pdom0_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
914,2,"additive_dominant_partial_recessive",5,1,0,3,1,0,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_partial_recessive_add1_rec0_dom3_prec1_pdom0_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
915,2,"additive_dominant_partial_recessive",5,1,0,3,1,0,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_partial_recessive_add1_rec0_dom3_prec1_pdom0_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
916,2,"additive_dominant",5,1,0,4,0,0,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_add1_rec0_dom4_prec0_pdom0_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
917,2,"additive_dominant",5,1,0,4,0,0,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_add1_rec0_dom4_prec0_pdom0_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
918,2,"additive_dominant",5,1,0,4,0,0,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_add1_rec0_dom4_prec0_pdom0_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
919,2,"additive_dominant",5,1,0,4,0,0,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_add1_rec0_dom4_prec0_pdom0_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
920,2,"additive_dominant",5,1,0,4,0,0,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_add1_rec0_dom4_prec0_pdom0_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
921,2,"additive_recessive_partial_dominant",5,1,1,0,0,3,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_partial_dominant_add1_rec1_dom0_prec0_pdom3_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
922,2,"additive_recessive_partial_dominant",5,1,1,0,0,3,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_partial_dominant_add1_rec1_dom0_prec0_pdom3_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
923,2,"additive_recessive_partial_dominant",5,1,1,0,0,3,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_partial_dominant_add1_rec1_dom0_prec0_pdom3_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
924,2,"additive_recessive_partial_dominant",5,1,1,0,0,3,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_partial_dominant_add1_rec1_dom0_prec0_pdom3_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
925,2,"additive_recessive_partial_dominant",5,1,1,0,0,3,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_partial_dominant_add1_rec1_dom0_prec0_pdom3_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
926,2,"additive_recessive_partial_recessive",5,1,1,0,3,0,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_partial_recessive_add1_rec1_dom0_prec3_pdom0_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
927,2,"additive_recessive_partial_recessive",5,1,1,0,3,0,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_partial_recessive_add1_rec1_dom0_prec3_pdom0_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
928,2,"additive_recessive_partial_recessive",5,1,1,0,3,0,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_partial_recessive_add1_rec1_dom0_prec3_pdom0_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
929,2,"additive_recessive_partial_recessive",5,1,1,0,3,0,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_partial_recessive_add1_rec1_dom0_prec3_pdom0_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
930,2,"additive_recessive_partial_recessive",5,1,1,0,3,0,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_partial_recessive_add1_rec1_dom0_prec3_pdom0_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
931,2,"additive_recessive_dominant",5,1,1,3,0,0,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_dominant_add1_rec1_dom3_prec0_pdom0_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
932,2,"additive_recessive_dominant",5,1,1,3,0,0,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_dominant_add1_rec1_dom3_prec0_pdom0_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
933,2,"additive_recessive_dominant",5,1,1,3,0,0,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_dominant_add1_rec1_dom3_prec0_pdom0_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
934,2,"additive_recessive_dominant",5,1,1,3,0,0,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_dominant_add1_rec1_dom3_prec0_pdom0_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
935,2,"additive_recessive_dominant",5,1,1,3,0,0,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_dominant_add1_rec1_dom3_prec0_pdom0_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
936,2,"additive_recessive_partial_dominant",5,1,2,0,0,2,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_partial_dominant_add1_rec2_dom0_prec0_pdom2_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
937,2,"additive_recessive_partial_dominant",5,1,2,0,0,2,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_partial_dominant_add1_rec2_dom0_prec0_pdom2_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
938,2,"additive_recessive_partial_dominant",5,1,2,0,0,2,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_partial_dominant_add1_rec2_dom0_prec0_pdom2_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
939,2,"additive_recessive_partial_dominant",5,1,2,0,0,2,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_partial_dominant_add1_rec2_dom0_prec0_pdom2_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
940,2,"additive_recessive_partial_dominant",5,1,2,0,0,2,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_partial_dominant_add1_rec2_dom0_prec0_pdom2_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
941,2,"additive_recessive_partial_recessive",5,1,2,0,2,0,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_partial_recessive_add1_rec2_dom0_prec2_pdom0_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
942,2,"additive_recessive_partial_recessive",5,1,2,0,2,0,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_partial_recessive_add1_rec2_dom0_prec2_pdom0_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
