"scenario","pve","K","coding","bin","n","sum_pip","n_true","sum_brier","mean_pip","observed_frequency","brier"
"Recessive + Dominant",0.2,3,"dominant",3,255,61.9324018281779,68,49.5081820554029,0.24287216403207,0.266666666666667,0.194149733550599
"Recessive only",0.2,3,"dominant",3,1,0.27836876565883,0,0.0774891696944208,0.27836876565883,0,0.0774891696944208
"Additive + Dominant",0.3,3,"dominant",3,375,93.2584585813519,94,70.6551632775706,0.248689222883605,0.250666666666667,0.188413768740188
"Additive + Recessive",0.3,3,"dominant",3,40,9.88402907976374,0,2.47384434121288,0.247100726994093,0,0.0618461085303219
"Additive + Recessive + Dominant",0.3,3,"dominant",3,116,28.1143274938842,29,21.4646036217464,0.242364892188657,0.25,0.185039686394366
"Additive only",0.3,3,"dominant",3,57,14.0519660542419,0,3.50729239732598,0.246525720249858,0,0.0615314455671224
"Dominant only",0.3,3,"dominant",3,321,80.0937169458767,99,69.2331737113755,0.249513136903043,0.308411214953271,0.21567966888279
"Recessive + Dominant",0.3,3,"dominant",3,357,85.8539481596089,92,68.1807362706465,0.240487249746804,0.257703081232493,0.190982454539626
"Recessive only",0.3,3,"dominant",3,6,1.34719305506283,0,0.307221181364497,0.224532175843805,0,0.0512035302274162
"Additive + Dominant",0.4,3,"dominant",3,398,97.5009508827961,103,76.5185070856019,0.244977263524613,0.258793969849246,0.192257555491462
"Additive + Recessive",0.4,3,"dominant",3,30,7.55866004289985,0,1.93100267398293,0.251955334763328,0,0.064366755799431
"Additive + Recessive + Dominant",0.4,3,"dominant",3,138,33.0315349560223,37,27.1926600075816,0.239358948956683,0.268115942028986,0.197048260924504
"Additive only",0.4,3,"dominant",3,48,11.2478642594909,0,2.65949972293874,0.23433050540606,0,0.0554062442278904
"Dominant only",0.4,3,"dominant",3,346,84.7100754538113,99,70.808399115979,0.244826807669975,0.286127167630058,0.204648552358321
"Recessive + Dominant",0.4,3,"dominant",3,387,92.8812834322066,98,73.1510018050922,0.240003316362291,0.253229974160207,0.189020676498946
"Recessive only",0.4,3,"dominant",3,2,0.443397525565722,0,0.0983154241579094,0.221698762782861,0,0.0491577120789547
"Additive + Dominant",0.1,4,"dominant",3,167,40.1871646912339,44,32.3244221594278,0.240641704737928,0.263473053892216,0.19355941412831
"Additive + Recessive",0.1,4,"dominant",3,37,8.72471597746315,0,2.08617046993221,0.235803134526031,0,0.0563829856738434
"Additive + Recessive + Dominant",0.1,4,"dominant",3,87,21.2862073445038,14,12.11001492632,0.244669049936825,0.160919540229885,0.139195573865747
"Additive only",0.1,4,"dominant",3,23,5.59338099948722,0,1.38117605859007,0.243190478238575,0,0.0600511329821769
"Dominant only",0.1,4,"dominant",3,86,20.2824251034738,25,18.2625199274096,0.235842152365975,0.290697674418605,0.212354882876856
"Recessive + Dominant",0.1,4,"dominant",3,85,20.9168702650768,22,16.2333642371296,0.246080826647962,0.258823529411765,0.190980755730937
"Recessive only",0.1,4,"dominant",3,1,0.248397490535353,0,0.0617013133042609,0.248397490535353,0,0.0617013133042609
"Additive + Dominant",0.2,4,"dominant",3,523,127.47710315913,142,103.175204787969,0.243742071049962,0.27151051625239,0.197275726172025
"Additive + Recessive",0.2,4,"dominant",3,110,26.284806450016,0,6.36143906238047,0.238952785909236,0,0.0578312642034588
"Additive + Recessive + Dominant",0.2,4,"dominant",3,331,81.1372272101103,82,61.1940475066618,0.245127574652901,0.24773413897281,0.184876276455172
"Additive only",0.2,4,"dominant",3,76,18.1178085375334,0,4.38939480420939,0.238392217599123,0,0.0577551947922289
"Dominant only",0.2,4,"dominant",3,290,70.7043672422309,87,61.7365917385486,0.243808162904244,0.3,0.212884799098443
"Recessive + Dominant",0.2,4,"dominant",3,437,106.42591218365,121,87.1192272319962,0.243537556484325,0.276887871853547,0.199357499386719
"Recessive only",0.2,4,"dominant",3,5,1.23046534795224,0,0.305077469846678,0.246093069590448,0,0.0610154939693356
"Additive + Dominant",0.3,4,"dominant",3,695,169.685874745185,161,123.897151034216,0.244152337762857,0.231654676258993,0.17826928206362
"Additive + Recessive",0.3,4,"dominant",3,96,23.2568398134261,0,5.71128711350887,0.242258748056522,0,0.0594925740990507
"Additive + Recessive + Dominant",0.3,4,"dominant",3,450,110.104246756027,121,88.9402051375494,0.244676103902283,0.268888888888889,0.197644900305665
"Additive only",0.3,4,"dominant",3,72,17.670370561251,0,4.39423088999679,0.245421813350709,0,0.0610309845832887
"Dominant only",0.3,4,"dominant",3,379,91.7035430879725,110,78.4232655920314,0.241961855113384,0.29023746701847,0.206921545097708
"Recessive + Dominant",0.3,4,"dominant",3,612,150.067415399572,184,129.896952480833,0.245208195097339,0.300653594771242,0.212249922354302
"Recessive only",0.3,4,"dominant",3,2,0.420450886920284,0,0.0884843004555716,0.210225443460142,0,0.0442421502277858
"Additive + Dominant",0.4,4,"dominant",3,762,184.717058456195,194,141.944739232432,0.242410837869023,0.254593175853018,0.186279185344399
"Additive + Recessive",0.4,4,"dominant",3,72,17.3444682115451,0,4.2391207244376,0.240895391827015,0,0.0588766767283
"Additive + Recessive + Dominant",0.4,4,"dominant",3,496,120.532510772386,126,93.51161475403,0.243009094299166,0.254032258064516,0.188531481358932
"Additive only",0.4,4,"dominant",3,63,15.2715519189254,0,3.74905971814844,0.242405586014689,0,0.0595088844150546
"Dominant only",0.4,4,"dominant",3,486,118.349265771922,143,100.363587139338,0.243517007761157,0.294238683127572,0.20650943855831
"Recessive + Dominant",0.4,4,"dominant",3,697,169.76450791556,179,131.547695742839,0.243564573766944,0.256814921090387,0.188734140233628
"Recessive only",0.4,4,"dominant",3,2,0.40599791181032,0,0.0824270307491929,0.20299895590516,0,0.0412135153745964
"Additive + Dominant",0.1,5,"dominant",3,181,43.3275529005521,39,29.8104170329482,0.239378745306918,0.215469613259669,0.164698436646123
"Additive + Recessive",0.1,5,"dominant",3,50,12.2178914013105,0,3.04157812248611,0.244357828026209,0,0.0608315624497221
"Additive + Recessive + Dominant",0.1,5,"dominant",3,164,39.5408556201075,33,26.7091150933341,0.241102778171387,0.201219512195122,0.162860457886184
"Additive only",0.1,5,"dominant",3,27,6.67391988860222,0,1.67178561465626,0.247182218096379,0,0.0619179857280097
"Dominant only",0.1,5,"dominant",3,55,13.1819850449811,15,10.4634481679772,0.239672455363293,0.272727272727273,0.190244512145039
"Recessive + Dominant",0.1,5,"dominant",3,109,25.2861460866126,26,19.8103026896243,0.231982991620299,0.238532110091743,0.181745896235085
"Recessive only",0.1,5,"dominant",3,10,2.36951367549531,0,0.566945377296302,0.236951367549531,0,0.0566945377296302
"Additive + Dominant",0.2,5,"dominant",3,688,166.749998628026,151,117.628603528454,0.242369184052364,0.219476744186047,0.170971807454148
"Additive + Recessive",0.2,5,"dominant",3,124,30.5740748984896,0,7.63834231685192,0.24656512014911,0,0.0615995348133219
"Additive + Recessive + Dominant",0.2,5,"dominant",3,652,154.945840971919,136,108.143570377659,0.237646995355705,0.208588957055215,0.165864371744875
"Additive only",0.2,5,"dominant",3,96,23.3253633740978,0,5.7341983885543,0.242972535146852,0,0.0597312332141073
"Dominant only",0.2,5,"dominant",3,242,59.0549810939683,81,55.7807610686258,0.244028847495737,0.334710743801653,0.230499012680272
"Recessive + Dominant",0.2,5,"dominant",3,471,114.40044863604,137,99.1003407827514,0.242888425978854,0.290870488322718,0.210404120557859
"Recessive only",0.2,5,"dominant",3,12,3.18933427542308,0,0.855313550916612,0.265777856285257,0,0.071276129243051
"Additive + Dominant",0.3,5,"dominant",3,1078,261.712501981084,222,177.529612374431,0.242775975863715,0.205936920222635,0.164684241534723
"Additive + Recessive",0.3,5,"dominant",3,160,38.3310646583398,0,9.30754214080048,0.239569154114624,0,0.058172138380003
"Additive + Recessive + Dominant",0.3,5,"dominant",3,972,236.761144988417,263,191.563525794122,0.243581424885203,0.270576131687243,0.197081816660619
"Additive only",0.3,5,"dominant",3,122,29.6871325447542,0,7.32441784540815,0.243337152006182,0,0.0600362118476078
"Dominant only",0.3,5,"dominant",3,425,103.578902056939,121,86.9757108139649,0.243715063663386,0.284705882352941,0.204648731326976
"Recessive + Dominant",0.3,5,"dominant",3,915,221.383204023399,284,198.856519717904,0.241948856856174,0.310382513661202,0.217329529746344
"Recessive only",0.3,5,"dominant",3,9,2.24252869361792,0,0.567379054770483,0.249169854846436,0,0.0630421171967204
"Additive + Dominant",0.4,5,"dominant",3,1239,302.940316154901,305,229.905648316061,0.24450388713067,0.246166263115416,0.185557423983907
"Additive + Recessive",0.4,5,"dominant",3,122,29.6400195763369,0,7.29799054084896,0.242950980133909,0,0.0598195945971226
"Additive + Recessive + Dominant",0.4,5,"dominant",3,1116,269.266876067356,239,190.105419058999,0.241278562784369,0.21415770609319,0.170345357579748
"Additive only",0.4,5,"dominant",3,81,19.8570358240361,0,4.9293928201615,0.245148590420199,0,0.0608567014834753
"Dominant only",0.4,5,"dominant",3,513,124.950741748837,146,105.085684919706,0.243568697366154,0.284600389863548,0.204845389707029
"Recessive + Dominant",0.4,5,"dominant",3,1038,251.909603850532,253,190.5679808065,0.24268747962479,0.24373795761079,0.183591503667149
"Recessive only",0.4,5,"dominant",3,13,3.05908334024541,0,0.728093687537271,0.235314103095801,0,0.0560072067336362
"Additive only",0.1,1,"recessive",3,1,0.269749545425775,0,0.072764817257412,0.269749545425775,0,0.072764817257412
"Dominant only",0.1,1,"recessive",3,1,0.298635596213171,0,0.0891832193255962,0.298635596213171,0,0.0891832193255962
"Recessive only",0.1,1,"recessive",3,164,39.7074494862563,37,28.454199147576,0.242118594428392,0.225609756097561,0.173501214314488
"Additive only",0.2,1,"recessive",3,0,0,0,0,NA,NA,NA
"Dominant only",0.2,1,"recessive",3,0,0,0,0,NA,NA,NA
"Recessive only",0.2,1,"recessive",3,147,36.0778969328968,39,28.6759397875229,0.245427870291815,0.26530612244898,0.195074420323285
"Additive only",0.3,1,"recessive",3,0,0,0,0,NA,NA,NA
"Dominant only",0.3,1,"recessive",3,0,0,0,0,NA,NA,NA
"Recessive only",0.3,1,"recessive",3,126,30.9294548953633,32,23.8474563624544,0.245471864248915,0.253968253968254,0.189265526686146
"Additive only",0.4,1,"recessive",3,0,0,0,0,NA,NA,NA
"Dominant only",0.4,1,"recessive",3,0,0,0,0,NA,NA,NA
"Recessive only",0.4,1,"recessive",3,111,27.6588937993603,25,19.5444589641626,0.24917922341766,0.225225225225225,0.176076206884348
"Additive + Dominant",0.1,2,"recessive",3,3,0.690660426171109,0,0.160657362574963,0.230220142057036,0,0.0535524541916544
"Additive + Recessive",0.1,2,"recessive",3,88,21.5295617547428,21,15.9282335242477,0.24465411084935,0.238636363636364,0.181002653684633
"Additive only",0.1,2,"recessive",3,4,0.970807427928918,0,0.240874621576945,0.242701856982229,0,0.0602186553942364
"Dominant only",0.1,2,"recessive",3,2,0.466174222208574,0,0.108837002898054,0.233087111104287,0,0.0544185014490271
"Recessive + Dominant",0.1,2,"recessive",3,96,23.164071738161,25,18.7425520205657,0.241292413939177,0.260416666666667,0.195234916880893
"Recessive only",0.1,2,"recessive",3,178,42.8689482574419,54,38.1893366864273,0.240836787963156,0.303370786516854,0.214546835317007
"Additive + Dominant",0.2,2,"recessive",3,3,0.748927540244307,0,0.189884219213666,0.249642513414769,0,0.0632947397378885
"Additive + Recessive",0.2,2,"recessive",3,128,31.1483985811589,34,24.6214397671922,0.243346863915304,0.265625,0.192354998181189
"Additive only",0.2,2,"recessive",3,3,0.703202249425742,0,0.168268752475067,0.234400749808581,0,0.0560895841583557
"Dominant only",0.2,2,"recessive",3,1,0.218886018561376,0,0.047911089121651,0.218886018561376,0,0.047911089121651
"Recessive + Dominant",0.2,2,"recessive",3,150,36.7192526847266,36,27.390271507491,0.244795017898177,0.24,0.18260181004994
"Recessive only",0.2,2,"recessive",3,257,62.7280900797797,67,48.8285657623015,0.244078171516652,0.260700389105058,0.189994419308566
"Additive + Dominant",0.3,2,"recessive",3,2,0.479689829512008,0,0.116877629117908,0.239844914756004,0,0.058438814558954
"Additive + Recessive",0.3,2,"recessive",3,111,26.8297550496261,28,20.6495065107529,0.241709504951586,0.252252252252252,0.186031590186963
"Additive only",0.3,2,"recessive",3,2,0.496779460397317,0,0.125633251319094,0.248389730198658,0,0.0628166256595469
"Dominant only",0.3,2,"recessive",3,6,1.59494561567434,0,0.429855281907021,0.265824269279057,0,0.0716425469845035
"Recessive + Dominant",0.3,2,"recessive",3,162,40.0024558839473,38,29.2366604051031,0.246928740024366,0.234567901234568,0.18047321237718
"Recessive only",0.3,2,"recessive",3,278,68.3450258193386,63,48.5782256036646,0.245845416616326,0.226618705035971,0.174741818718218
"Additive + Dominant",0.4,2,"recessive",3,2,0.492791736797588,0,0.124005246094617,0.246395868398794,0,0.0620026230473086
"Additive + Recessive",0.4,2,"recessive",3,114,27.401406556555,24,19.0369790962593,0.240363215408377,0.210526315789474,0.166991044704029
"Additive only",0.4,2,"recessive",3,3,0.723453629935996,0,0.17702306892082,0.241151209978665,0,0.0590076896402733
"Dominant only",0.4,2,"recessive",3,1,0.219122738248855,0,0.0480147744176761,0.219122738248855,0,0.0480147744176761
"Recessive + Dominant",0.4,2,"recessive",3,140,34.7785319537341,32,24.4362816974104,0.248418085383815,0.228571428571429,0.174544869267217
"Recessive only",0.4,2,"recessive",3,246,60.5644856703625,61,45.6982349738224,0.246197096220986,0.247967479674797,0.185765182820416
"Additive + Dominant",0.1,3,"recessive",3,1,0.227470973368789,0,0.0517430437253443,0.227470973368789,0,0.0517430437253443
"Additive + Recessive",0.1,3,"recessive",3,129,30.872779597263,33,24.4258866224473,0.239323872847,0.255813953488372,0.189347958313545
"Additive + Recessive + Dominant",0.1,3,"recessive",3,36,8.85254716563062,14,9.34287611223098,0.245904087934184,0.388888888888889,0.259524336450861
"Additive only",0.1,3,"recessive",3,2,0.429322074859563,0,0.0924516532162165,0.214661037429782,0,0.0462258266081083
"Dominant only",0.1,3,"recessive",3,3,0.703318329923773,0,0.166629045640871,0.234439443307924,0,0.0555430152136236
"Recessive + Dominant",0.1,3,"recessive",3,138,33.5956756273626,47,32.295439506888,0.243446924835961,0.340579710144928,0.234024923962957
"Recessive only",0.1,3,"recessive",3,143,34.373407828311,43,30.6775435440896,0.24037348131686,0.300699300699301,0.214528276532095
"Additive + Dominant",0.2,3,"recessive",3,8,1.97574883418621,0,0.491090166658539,0.246968604273276,0,0.0613862708323173
"Additive + Recessive",0.2,3,"recessive",3,346,83.541722652044,91,67.4376507704531,0.241450065468335,0.263005780346821,0.194906505116916
"Additive + Recessive + Dominant",0.2,3,"recessive",3,94,23.0304208231155,26,19.0468781347595,0.245004476841654,0.276595744680851,0.202626363135739
"Additive only",0.2,3,"recessive",3,4,0.92886097549639,0,0.21870599032042,0.232215243874098,0,0.054676497580105
"Dominant only",0.2,3,"recessive",3,6,1.4144728263048,0,0.335383262223012,0.235745471050801,0,0.055897210370502
"Recessive + Dominant",0.2,3,"recessive",3,349,84.830817392456,92,67.9169862087257,0.243068244677524,0.263610315186246,0.194604545010675
"Recessive only",0.2,3,"recessive",3,334,81.5359074231724,85,63.9258103731964,0.244119483302911,0.254491017964072,0.191394641835917
"Additive + Dominant",0.3,3,"recessive",3,7,1.58531393700258,0,0.362330165125702,0.226473419571798,0,0.0517614521608146
"Additive + Recessive",0.3,3,"recessive",3,377,91.4213766153887,85,65.2959985160696,0.24249702019997,0.225464190981432,0.173198935055887
"Additive + Recessive + Dominant",0.3,3,"recessive",3,112,26.8582968733389,23,18.3000184488878,0.239806222083383,0.205357142857143,0.16339302186507
"Additive only",0.3,3,"recessive",3,5,1.23893377969956,0,0.310111669084052,0.247786755939911,0,0.0620223338168105
"Dominant only",0.3,3,"recessive",3,2,0.471635569536364,0,0.113737484995812,0.235817784768182,0,0.0568687424979059
"Recessive + Dominant",0.3,3,"recessive",3,415,99.086985724198,92,71.9029062585762,0.238763821022164,0.221686746987952,0.173260015080906
"Recessive only",0.3,3,"recessive",3,375,90.1851067891211,85,65.4926513022924,0.240493618104323,0.226666666666667,0.174647070139446
"Additive + Dominant",0.4,3,"recessive",3,7,1.59993517542433,0,0.372566195053913,0.228562167917761,0,0.053223742150559
"Additive + Recessive",0.4,3,"recessive",3,399,96.1754948033662,90,69.5713459331645,0.241041340359314,0.225563909774436,0.174364275521716
"Additive + Recessive + Dominant",0.4,3,"recessive",3,122,29.3378369334593,25,20.0528367949486,0.240474073225076,0.204918032786885,0.164367514712694
"Additive only",0.4,3,"recessive",3,4,1.08968111380075,0,0.298453536425807,0.272420278450188,0,0.0746133841064517
"Dominant only",0.4,3,"recessive",3,1,0.274228753524387,0,0.0752014092595388,0.274228753524387,0,0.0752014092595388
"Recessive + Dominant",0.4,3,"recessive",3,423,102.337178632348,88,70.3919907611303,0.241931864379074,0.208037825059102,0.166411325676431
"Recessive only",0.4,3,"recessive",3,400,96.6251123145914,84,66.5583310773701,0.241562780786478,0.21,0.166395827693425
"Additive + Dominant",0.1,4,"recessive",3,27,6.09574488213743,0,1.39305491118771,0.225768328968053,0,0.0515946263402855
